#번호	종류	자리수	예산	예시위치	JP	KO
385	msg	1	54	/WAZAHELP.MSG@8972	自らのすがたを消し去り、攻撃を受けにくくする魔法です。	자신의 모습을 지워 공격을 덜 받게 하는 마법입니다.
386	msg	1	70	/WAZAHELP.MSG@9028	宙に浮かび上がり、足元から受ける攻撃を受けつけなくするための魔法です。	공중에 떠올라 발밑에서 오는 공격을 받지 않게 하는 마법입니다.
387	msg	1	64	/WAZAHELP.MSG@9100	一定時間、差し示した地点をもり上げてしまうことができる魔法です。	일정 시간 동안 지정한 지점을 솟아오르게 하는 마법입니다.
388	msg	1	46	/WAZAHELP.MSG@9168	見えない敵のすがたを浮かび上がらせる魔法です。	보이지 않는 적의 모습을 드러내는 마법입니다.
389	msg	1	58	/WAZAHELP.MSG@9228	敵の力を精神面から押さえこみ、弱体化させてしまう魔法です。	적의 힘을 정신적으로 억눌러 약하게 만드는 마법입니다.
390	msg	1	58	/WAZAHELP.MSG@9288	敵のスタミナをうばい、行動に制約をもたせてしまう魔法です。	적의 체력을 빼앗아 행동을 제약하는 마법입니다.
391	msg	1	48	/WAZAHELP.MSG@9348	味方１人の攻撃力を有効に引き出すための魔法です。	아군 하나의 공격력을 끌어내는 마법입니다.
392	msg	1	62	/WAZAHELP.MSG@9400	味方１人に対して、機敏に行動できるようはたらきかける魔法です。	아군 하나가 재빠르게 행동할 수 있게 하는 마법입니다.
393	msg	1	58	/WAZAHELP.MSG@9476	魔法によるダメージのほとんどをふせぎきってしまう魔法です。	마법에 의한 피해를 대부분 막아 내는 마법입니다.
394	msg	1	52	/WAZAHELP.MSG@9536	打撃によるダメージをやわらげることのできる魔法です。	타격에 의한 피해를 줄일 수 있는 마법입니다.
395	msg	1	76	/WAZAHELP.MSG@9592	大地にはたらきかけ、一定のエリアを回復効果のある地形に変えてしまう魔法です。	대지에 작용해 일정 구역을 회복 효과가 있는 지형으로 바꾸는 마법입니다.
396	msg	1	66	/WAZAHELP.MSG@9672	一時的にその者がいる空間を封印し、いっさいの行動をうばう魔法です。	일시적으로 그 자가 있는 공간을 봉인해 행동을 빼앗는 마법입니다.
397	msg	1	121	/YD00.ADV@44	各所におかれたスイッチで、地面を上下させて進むしかけのようです。\nどのスイッチがどんなはたらきをするかを見きわめましょう。	곳곳의 스위치로 땅을 오르내리게 해서 나아가는 장치인 듯합니다.\n어느 스위치가 어떤 작용을 하는지 잘 살펴봅시다.
398	msg	1	82	/YG00.ADV@44	もう後もどりはできません。装備を確認するなどして、来たるべき戦いにそなえましょう。	이제 되돌아갈 수 없습니다. 장비를 확인하는 등 다가올 싸움에 대비합시다.
399	msg	1	67	/YR00.ADV@44	もう引き返すことはできません。\nひたすら、まっすぐ進めばよいのです。	이제 돌아갈 수는 없습니다.\n오로지 곧장 나아가면 됩니다.
400	msg	1	83	/YW00.ADV@44	深い深い森のようです。\nまるであなた方をさそうかのように、南に道がつづいていますね。	깊고 깊은 숲인 듯합니다.\n마치 여러분을 부르듯이 남쪽으로 길이 이어져 있군요.
401	msg	1	63	/YW20.ADV@44	まどわされないで。\n道はひとつ、まわりをよく見回してご覧なさい。	현혹되지 마세요.\n길은 하나, 주위를 잘 둘러보세요.
